tickertime,openprice,closeprice,high,low,predictprice
2014-10-29,335.709014893,345.304992676,350.912994385,335.071990967,270.889277369074
2014-10-28,357.088989258,335.591003418,357.833007812,335.342987061,270.1450094948289
2014-10-27,353.214996338,357.618011475,359.984008789,352.678985596,269.40243744811096
2014-10-26,354.777008057,352.989013672,358.631988525,349.808990479,268.6615581610001
2014-10-25,347.486999512,354.70401001,359.221008301,343.930999756,267.9223685696939
2014-10-24,358.610992432,347.270996094,359.860992432,342.87701416,267.18486561449384
2014-10-23,358.591003418,358.345001221,364.345001221,353.304992676,266.44904623979807
2014-10-22,382.962005615,358.416992188,385.04800415,356.446990967,265.7149073941076
2014-10-21,386.118011475,383.157989502,388.57598877,382.24899292,264.9824460300149
2014-10-20,382.42098999,386.475006104,392.645996094,380.834014893,264.2516591042054
2014-10-19,389.230987549,382.845001221,390.084014893,378.25201416,263.5225435774506
2014-10-18,391.253997803,389.54598999,393.938995361,386.457000732,262.79509641460555
2014-10-17,383.976013184,391.441986084,395.157989502,378.971008301,262.06931458460355
2014-10-16,382.756011963,383.757995605,385.477996826,375.389007568,261.34519506046036
2014-10-15,394.518005371,382.555999756,398.807006836,373.070007324,260.6227348192605
2014-10-14,400.954986572,394.773010254,402.226989746,388.765991211,259.9019308421546
2014-10-13,391.691986084,400.869995117,411.697998047,391.324005127,259.1827801143699
2014-10-12,377.92098999,390.414001465,397.226013184,368.897003174,258.4652796251814
2014-10-11,362.605987549,378.54901123,379.433013916,356.144012451,257.7494263679351
2014-10-10,361.361999512,362.29901123,367.191009521,355.95098877,257.0352173400283
2014-10-09,364.687011719,361.562011719,375.066986084,352.963012695,256.32264954290684
2014-10-08,352.74798584,365.026000977,382.726013184,347.687011719,255.6117199820688
2014-10-07,336.115997314,352.940002441,354.364013672,327.187988281,254.90242566705547
2014-10-06,330.584014893,336.187011719,339.247009277,320.481994629,254.19476361144874
2014-10-05,320.389007568,330.07901001,345.134002686,302.559997559,253.48873083286838
2014-10-04,328.915985107,320.510009766,341.800994873,289.29598999,252.78432435296736
2014-10-03,359.891998291,328.865997314,364.486999512,325.885986328,252.0815411974332
2014-10-02,375.180999756,359.511993408,377.695007324,357.859008789,251.38037839597507
2014-10-01,383.988006592,375.071990967,385.497009277,372.946014404,250.6808329823231
2014-09-30,387.427001953,383.614990234,391.378997803,380.779998779,249.98290199423815
2014-09-29,376.088012695,386.944000244,390.976989746,373.442993164,249.28658247348852
2014-09-28,376.928009033,375.467010498,385.210998535,372.239990234,248.59187146585555
2014-09-27,399.471008301,377.180999756,401.016998291,374.332000732,247.89876602113296
2014-09-26,403.555999756,399.519989014,406.62298584,397.372009277,247.2072631931201
2014-09-25,411.428985596,404.424987793,414.937988281,400.009002686,246.51736003961727
2014-09-24,423.156005859,411.574005127,423.519989014,409.467987061,245.8290536224231
2014-09-23,435.75100708,423.204986572,436.111999512,421.131988525,245.14234100732978
2014-09-22,402.092010498,435.790985107,441.557006836,396.196990967,244.45721926412452
2014-09-21,399.100006104,402.152008057,406.915985107,397.130004883,243.77368546658082
2014-09-20,408.084991455,398.821014404,412.425994873,393.180999756,243.09173669245783
2014-09-19,394.67300415,408.903991699,423.29598999,389.882995605,242.41137002349367
2014-09-18,424.102996826,394.79598999,427.834991455,384.532012939,241.73258254540679
2014-09-17,456.859985352,424.440002441,456.859985352,413.104003906,241.05537134788733
2014-09-16,465.864013672,457.334014893,468.17401123,452.42199707,240.3797335245965
2014-09-15,474.861999512,466.057006836,475.641998291,465.127990723,239.70566617316186
2014-09-14,477.765014648,475.371002197,478.619995117,474.022003174,239.03316639517482
2014-09-13,479.117004395,477.891998291,479.852996826,476.118988037,238.36223129618782
2014-09-12,477.792999268,479.00201416,482.117004395,475.097991943,237.6928579857079
2014-09-11,479.582000732,477.752990723,479.627990723,473.009002686,237.02504357719977
2014-09-10,479.617004395,479.74899292,482.351013184,474.609985352,236.3587851880677
2014-09-09,475.484008789,479.359008789,487.467987061,475.144989014,235.69407993967235
2014-09-08,474.880004883,475.260009766,477.37701416,467.778015137,235.03092495731048
2014-09-07,481.811004639,474.600006104,489.834014893,468.790008545,234.36931737022022
2014-09-06,485.128997803,482.278015137,488.066009521,482.278015137,233.7092543115745
2014-09-05,483.341003418,484.829986572,488.595001221,482.99798584,233.05073291847845
2014-09-04,489.665008545,483.342010498,490.643005371,481.609008789,232.39375033196288
2014-09-03,477.679992676,489.660003662,493.928009033,477.085998535,231.73830369698933
2014-09-02,476.871002197,477.585998535,481.712005615,476.208007812,231.084390162434
2014-09-01,474.475006104,477.425994873,482.988006592,472.324005127,230.4320068810967
2014-08-31,477.786987305,474.878997803,485.305999756,471.910003662,229.78115100968853
2014-08-30,502.904998779,477.763000488,504.878997803,474.813995361,229.1318197088294
2014-08-29,508.589996338,504.24899292,509.308013916,501.635986328,228.48401014305287
2014-08-28,508.424987793,508.516998291,511.695007324,503.816986084,227.8377194807922
2014-08-27,510.884002686,507.815002441,516.156982422,506.87701416,227.1929448943797
2014-08-26,512.189025879,511.153015137,520.708984375,510.92199707,226.5496835600515
2014-08-25,502.544006348,511.570007324,512.687988281,502.544006348,225.90793265792635
2014-08-24,508.220001221,502.496002197,508.220001221,499.233001709,225.26768937202513
2014-08-23,498.285003662,508.286010742,512.888000488,497.351013184,224.62895089024437
2014-08-22,513.393981934,498.075012207,514.29901123,492.114013672,223.99171440437007
2014-08-21,517.580993652,514.043029785,521.479003906,501.274993896,223.35597711006602
2014-08-20,510.449005127,517.236999512,531.900024414,510.449005127,222.72173620687465
2014-08-19,485.071990967,511.980010986,518.284973145,467.510986328,222.08898889820722
2014-08-18,461.480010986,485.244995117,485.709991455,455.539001465,221.45773239134124
2014-08-17,491.506988525,461.459991455,499.369995117,443.851013184,220.8279638974305
2014-08-16,519.142028809,491.795013428,520.190002441,483.62600708,220.1996806314824
2014-08-15,497.82598877,519.708007812,521.474975586,487.743988037,219.57287981236286
2014-08-14,511.138000488,497.010009766,518.179016113,487.925994873,218.94755866279698
2014-08-13,546.181030273,505.973999023,546.244018555,498.725006104,218.32371440936132
2014-08-12,570.37701416,546.65802002,573.03302002,532.666992188,217.7013442824792
2014-08-11,576.512023926,569.642028809,576.947998047,566.594970703,217.08044551641655
2014-08-10,591.281982422,576.367980957,591.507019043,574.051025391,216.46101534928627
2014-08-09,589.17199707,591.060974121,594.460021973,587.942016602,215.84305102303506
2014-08-08,592.469970703,589.372009277,592.469970703,587.632995605,215.22654978344247
2014-08-07,588.875,592.577026367,598.116027832,588.791015625,214.61150888012548
2014-08-06,584.645996094,588.869018555,591.104003906,584.052001953,213.99792556652343
2014-08-05,585.952026367,584.653015137,587.486022949,583.098022461,213.38579709990256
2014-08-04,589.010986328,585.435974121,589.864990234,584.101989746,212.77512074134447
2014-08-03,586.232971191,588.781982422,591.945983887,583.739990234,212.165893755756
2014-08-02,588.893005371,586.666015625,589.151000977,581.650024414,211.55811341185074
2014-08-01,594.898010254,589.333007812,594.909973145,586.155029297,210.95177698215514
2014-07-31,586.202026367,594.916015625,597.92199707,583.633972168,210.3468817430043
2014-07-30,567.367980957,586.234985352,586.234985352,564.510986328,209.7434249745357
2014-07-29,584.742004395,567.293029785,585.122009277,564.895996094,209.14140396068169
2014-07-28,585.552001953,584.724975586,588.385009766,581.695007324,208.54081598918208
2014-07-27,594.137023926,585.690979004,594.572998047,575.184997559,207.9416583515578
2014-07-26,595.67199707,593.851989746,598.942016602,593.429992676,207.34392834312524
2014-07-25,601.541992188,595.812988281,602.088012695,593.963989258,206.74762326298858
2014-07-24,601.512023926,601.088989258,607.065002441,597.226013184,206.15274041403381
2014-07-23,619.49597168,601.732971191,620.429016113,595.565979004,205.55927710292102
2014-07-22,621.12298584,619.414978027,624.431030273,618.293029785,204.96723064009197
2014-07-21,622.273010254,621.551025391,624.297973633,620.956970215,204.37659833975914
2014-07-20,623.950012207,622.210998535,624.090026855,619.109008789,203.78737751990136
2014-07-19,628.559020996,623.900024414,628.559020996,622.775024414,203.1995655022696
2014-07-18,629.166015625,628.515014648,629.166015625,624.596984863,202.61315961237102
2014-07-17,622.369018555,628.778991699,629.213012695,620.471984863,202.02815717947317
2014-07-16,616.539001465,623.088989258,626.289978027,608.398986816,201.4445555365979
2014-07-15,622.013000488,616.799987793,623.09197998,615.325012207,200.8623520205206
2014-07-14,619.99597168,621.585998535,625.140991211,619.635009766,200.28154397176584
2014-07-13,626.562011719,619.315002441,627.34197998,617.322021484,199.70212873459985
2014-07-12,634.21697998,626.497009277,634.726989746,624.908996582,199.12410365703298
2014-07-11,631.880981445,633.713012695,636.65802002,626.981994629,198.54746609081533
2014-07-10,616.661987305,632.002990723,632.085998535,615.768981934,197.97221339142456
2014-07-09,624.82598877,616.762023926,626.116027832,612.346008301,197.3983429180794
2014-07-08,625.221008301,624.508972168,626.99798584,622.596008301,196.8258520337177
2014-07-07,622.570007324,624.817993164,626.695007324,620.906982422,196.2547381050068
2014-07-06,635.463012695,624.085998535,637.156982422,617.007019043,195.68499850233607
2014-07-05,631.771972656,635.807006836,638.653015137,631.159973145,195.11663059980955
2014-07-04,629.95098877,631.456970215,633.221984863,628.00402832,194.54963177524496
2014-07-03,644.645996094,630.692016602,648.432983398,629.403015137,193.98399941017433
2014-07-02,650.768981934,645.156005859,650.768981934,641.302978516,193.41973088983346
2014-07-01,641.036987305,650.87902832,656.677978516,638.338989258,192.85682360316414
2014-06-30,641.390991211,640.806030273,657.857971191,640.106994629,192.29527494280993
2014-06-29,602.619995117,639.79699707,645.155029297,599.882995605,191.73508230511052
2014-06-28,596.331970215,602.715026855,604.07598877,596.161987305,191.17624309009594
2014-06-27,599.077026367,596.54901123,604.473022461,595.918029785,190.6187547014919
2014-06-26,581.29699707,597.260986328,600.124023438,579.885009766,190.06261454670934
2014-06-25,566.137023926,581.137023926,581.62902832,564.731018066,189.50782003684037
2014-06-24,581.809020996,566.335998535,583.598999023,565.625,188.95436858666193
2014-06-23,593.969970703,582.356994629,596.971008301,582.356994629,188.40225761462378
2014-06-22,602.161010742,593.984008789,603.211975098,586.343017578,187.8514845428508
2014-06-21,595.903991699,602.273010254,605.997009277,594.62701416,187.30204679713873
2014-06-20,593.677978516,594.992004395,599.461975098,587.736999512,186.75394180694698
2014-06-19,597.401977539,594.145996094,599.75402832,587.755981445,186.20716700540243
2014-06-18,608.070007324,598.070983887,612.241027832,597.018005371,185.66171982928736
2014-06-17,609.767028809,607.958007812,615.880981445,604.395996094,185.11759771904482
2014-06-16,591.585998535,610.864013672,610.888977051,590.400024414,184.5747981187683
2014-06-15,592.648986816,592.187988281,608.719970703,587.067993164,184.03331847619924
2014-06-14,575.927978516,592.937011719,592.937011719,554.890991211,183.49315624273206
2014-06-13,600.74597168,577.357971191,601.270019531,549.820983887,182.95430887339637
2014-06-12,585.695983887,600.163024902,615.137023926,585.695983887,182.41677382686674
2014-06-11,633.427978516,586.952026367,638.109008789,573.271972656,181.88054856545241
2014-06-10,653.187988281,633.020019531,657.039978027,632.54699707,181.34563055509332
2014-06-09,650.041992188,653.150024414,659.614990234,646.564025879,180.81201726536204
2014-06-08,655.640014648,649.158996582,657.70300293,644.393005371,180.27970616945538
2014-06-07,654.994018555,656.140014648,658.883972168,653.469970703,179.74869474419313
2014-06-06,653.521972656,654.968994141,656.943969727,644.906982422,179.21898047001417
2014-06-05,659.28302002,653.702026367,661.366027832,652.304016113,178.6905608309754
2014-06-04,641.072021484,659.257995605,663.526000977,640.090026855,178.16343331474474
2014-06-03,666.773986816,641.614013672,668.562988281,624.088989258,177.6375954125986
2014-06-02,660.549987793,667.604980469,674.111022949,650.783996582,177.11304461941802
2014-06-01,629.645019531,660.617980957,665.49798584,618.744995117,176.58977843369314
2014-05-31,623.692993164,630.229003906,671.513000488,619.906005859,176.06779435750346
2014-05-30,615.687011719,623.677001953,624.715026855,604.471008301,175.54708989653406
2014-05-29,568.177001953,615.325012207,618.458007812,568.156982422,175.02766256005432
2014-05-28,576.33001709,568.179992676,577.096008301,561.596008301,174.5095098609283
2014-05-27,571.914978027,577.062011719,578.624023438,564.086975098,173.99262931560216
2014-05-26,582.588012695,571.244018555,589.517028809,554.434020996,173.4770184441089
2014-05-25,571.393005371,583.42401123,588.388977051,565.331970215,172.96267477005418
2014-05-24,525.228027344,571.588012695,576.478027344,525.228027344,172.44959582062404
2014-05-23,521.051025391,525.138000488,525.16998291,516.281005859,171.93777912657507
2014-05-22,525.715026855,520.221984863,541.955993652,520.07598877,171.42722222223478
2014-05-21,492.04901123,524.578979492,525.356018066,490.191009521,170.9179226454948
2014-05-20,485.799987793,491.769989014,494.368988037,483.489013672,170.4098779378071
2014-05-19,446.304992676,485.723999023,491.444000244,446.006988525,169.9030856441855
2014-05-18,446.07598877,446.180999756,447.554992676,443.100006104,169.397543313199
2014-05-17,448.70098877,446.264007568,449.766998291,444.783996582,168.89324849696658
2014-05-16,448.117004395,448.903015137,451.980010986,447.300994873,168.39019875116006
2014-05-15,447.385986328,448.058013916,450.661010742,444.963989258,167.8883916349934
2014-05-14,444.135986328,447.25201416,449.79901123,443.630004883,167.38782471122434
2014-05-13,440.592010498,443.971984863,446.658996582,440.502990723,166.88849554614762
2014-05-12,441.531005859,440.67098999,441.976013184,436.967010498,166.39040170959672
2014-05-11,438.303009033,441.462005615,442.260009766,434.230987549,165.89354077493445
2014-05-10,453.920013428,438.885986328,455.338989258,433.401000977,165.3979103190545
2014-05-09,450.455993652,454.433013916,455.770996094,448.467987061,164.90350792237624
2014-05-08,440.178009033,449.460998535,452.691986084,440.143005371,164.4103311688395
2014-05-07,438.678985596,440.169006348,448.398986816,438.143005371,163.91837764590207
2014-05-06,429.341003418,438.821014404,446.127990723,428.45098877,163.42764494454258
2014-05-05,433.364013672,428.962005615,448.037994385,423.25100708,162.93813065924448
2014-05-04,434.782012939,433.481994629,440.973999023,427.617004395,162.44983238800842
2014-05-03,438.516998291,436.403015137,439.769012451,430.053985596,161.96274773233353
2014-05-02,449.403015137,437.761993408,449.403015137,430.682006836,161.47687429722572
2014-05-01,457.364013672,449.37701416,457.928985596,443.403015137,160.99220969118718
2014-04-30,447.632995605,457.760009766,460.614013672,447.632995605,160.50875152621643
2014-04-29,446.890014648,447.644989014,451.098999023,436.699005127,160.02649741780468
2014-04-28,439.983001709,447.209014893,451.635986328,435.180999756,159.5454449849344
2014-04-27,430.716003418,440.285003662,447.533996582,422.941986084,159.06559185007052
2014-04-26,457.242004395,436.390014648,459.329986572,436.390014648,158.58693563916165
2014-04-25,461.704986572,458.601013184,464.542999268,449.102996826,158.10947398163248
2014-04-24,500.087005615,461.449005127,500.29901123,442.95098877,157.6332045103917
2014-04-23,490.825012207,500.464996338,500.464996338,482.95199585,157.1581248618099
2014-04-22,488.359008789,491.303009033,493.24899292,485.816986084,156.6842326757342
2014-04-21,495.454986572,487.92401123,503.221984863,487.579986572,156.21152559547758
2014-04-20,497.739013672,495.773010254,510.567993164,493.20098877,155.74000126781036
2014-04-19,501.75100708,498.167999268,510.871002197,490.839996338,155.2696573429652
2014-04-18,479.582000732,501.565002441,503.554992676,470.561004639,154.8004914746334
2014-04-17,495.79800415,479.644989014,498.601013184,472.740997314,154.33250131995342
2014-04-16,529.067016602,495.963012695,533.517028809,484.87399292,153.86568453951742
2014-04-15,522.184997559,527.395019531,542.377990723,502.781005859,153.40003879736352
2014-04-14,458.37298584,515.585998535,518.99597168,453.542999268,152.93556176096845
2014-04-13,414.82800293,458.786987305,469.75100708,407.37298584,152.47225110125254
2014-04-12,421.460998535,414.062988281,427.398010254,395.253997803,152.0101044925709
2014-04-11,420.889007568,421.115997314,439.605987549,415.789001465,151.54911961271233
2014-04-10,363.709991455,420.946990967,429.766998291,351.272003174,151.08929414289548
2014-04-09,442.256011963,365.175994873,443.365997314,358.731994629,150.63062576776264
2014-04-08,453.177001953,442.725006104,455.727996826,441.933013916,150.1731121753811
2014-04-07,447.613006592,453.085998535,457.42401123,446.114013672,149.71675105723932
2014-04-06,461.473999023,449.42300415,462.563995361,445.122009277,149.2615401082383
2014-04-05,463.397003174,460.49899292,466.319000244,452.970001221,148.8074770266978
2014-04-04,446.674987793,461.907012939,463.571014404,444.196990967,148.3545595143415
2014-04-03,445.664001465,447.526000977,454.652008057,429.091003418,147.9027852763056
2014-04-02,436.444000244,444.717987061,449.565002441,414.890014648,147.45215202112408
2014-04-01,479.136993408,437.140014648,495.045013428,431.269012451,147.00265746073492
2014-03-31,457.0,478.375,495.342987061,457.0,146.55429931047138
2014-03-30,462.29901123,457.00100708,483.022003174,443.364990234,146.10707528906195
2014-03-29,492.372009277,460.273010254,492.372009277,444.178985596,145.6609831186209
2014-03-28,501.713012695,491.17199707,504.859008789,489.734008789,145.21602052465624
2014-03-27,477.143005371,495.665985107,526.023010254,473.234008789,144.7721852360521
2014-03-26,580.257019043,471.239013672,580.559997559,471.239013672,144.32947498508153
2014-03-25,583.481994629,580.827026367,590.028015137,570.963012695,143.88788750738732
2014-03-24,585.026000977,583.916992188,585.437988281,572.604980469,143.44742054198935
2014-03-23,562.507019043,583.411987305,586.562011719,551.771972656,143.0080718312794
2014-03-22,565.763977051,561.271972656,570.237976074,560.877990723,142.5698391210142
2014-03-21,571.179992676,565.039978027,572.547973633,554.390991211,142.1327201603177
2014-03-20,588.294006348,571.489990234,604.59197998,561.812988281,141.69671270167015
2014-03-19,609.744995117,588.770019531,609.744995117,587.492980957,141.2618145009153
2014-03-18,613.895996094,609.888000488,622.0,609.096008301,140.828023317245
2014-03-17,621.838012695,614.831970215,622.390991211,603.796020508,140.39533691320827
2014-03-16,630.91998291,622.37298584,632.679992676,616.854980469,139.96375305469635
2014-03-15,636.5,631.109985352,637.520019531,628.109985352,139.53326951095153
2014-03-14,629.369995117,636.119995117,639.140014648,627.299987793,139.10388405455106
2014-03-13,638.140014648,628.799987793,639.530029297,627.210021973,138.6755944614138
2014-03-12,633.619995117,638.140014648,644.200012207,630.849975586,138.24839851079332
2014-03-11,631.909973145,632.099975586,648.030029297,629.510009766,137.82229398527525
2014-03-10,627.950012207,634.109985352,638.41998291,618.840026855,137.3972786707705
2014-03-09,636.33001709,627.789978027,644.760009766,615.020019531,136.97335035651946
2014-03-08,616.309997559,636.960021973,643.950012207,612.349975586,136.55050683508173
2014-03-07,629.659973145,617.450012207,635.140014648,604.460021973,136.12874590233704
2014-03-06,664.309997559,629.150024414,665.340026855,616.349975586,135.70806535747943
2014-03-05,664.520019531,663.859985352,669.770019531,649.789978027,135.2884630030148
2014-03-04,666.239990234,665.510009766,674.280029297,646.280029297,134.86993664476083
2014-03-03,668.239990234,666.780029297,696.219970703,655.679992676,134.4524840918376
2014-03-02,562.559997559,667.760009766,702.909973145,560.520019531,134.03610315666876
2014-03-01,567.229980469,559.789978027,570.479980469,553.270019531,133.62079165497892
2014-02-28,549.91998291,565.609985352,573.380004883,539.289978027,133.2065474057858
2014-02-27,579.700012207,549.260009766,584.140014648,545.16998291,132.7933682314033
2014-02-26,581.650024414,578.770019531,594.049987793,566.619995117,132.3812519574323
2014-02-25,537.039978027,582.690002441,603.799987793,532.58001709,131.97019641275966
2014-02-24,540.239990234,538.710021973,541.380004883,420.410003662,131.56019942955874
2014-02-23,606.039978027,546.320007324,607.609985352,538.700012207,131.15125884328063
2014-02-22,606.469970703,605.820007324,639.909973145,599.700012207,130.7433724926528
2014-02-21,574.239990234,605.41998291,614.479980469,558.58001709,130.3365382196766
2014-02-20,556.880004883,574.159973145,582.960021973,530.469970703,129.93075386962383
2014-02-19,623.090026855,556.140014648,627.729980469,556.140014648,129.52601729103318
2014-02-18,625.969970703,623.030029297,631.770019531,618.700012207,129.12232633570787
2014-02-17,627.159973145,626.599975586,645.760009766,612.539978027,128.7196788587111
2014-02-16,614.229980469,626.270019531,656.950012207,607.309997559,128.3180727183635
2014-02-15,651.299987793,616.630004883,665.099975586,584.16998291,127.91750577623988
2014-02-14,660.900024414,650.91998291,661.840026855,632.840026855,127.51797589716661
2014-02-13,601.16998291,661.989990234,691.719970703,541.039978027,127.11948094921823
2014-02-12,651.08001709,605.239990234,657.989990234,601.909973145,126.72201880371189
2014-02-11,672.380004883,651.719970703,672.900024414,643.039978027,126.32558733520705
2014-02-10,683.5,672.16998291,712.460021973,636.659973145,125.930184421503
2014-02-09,681.320007324,681.030029297,703.710021973,550.5,125.53580794363234
2014-02-08,671.460021973,682.900024414,712.270019531,655.25,125.1424557858596
2014-02-07,699.570007324,673.91998291,721.820007324,661.869995117,124.75012583567779
2014-02-06,783.200012207,712.400024414,783.200012207,654.349975586,124.358815983807
2014-02-05,815.590026855,781.549987793,819.809997559,770.590026855,123.96852412418589
2014-02-04,829.960021973,811.909973145,837.320007324,811.909973145,123.57924815397739
2014-02-03,823.770019531,827.960021973,840.16998291,820.940002441,123.19098597355514
2014-02-02,824.08001709,823.83001709,826.479980469,807.219970703,122.80373548650819
2014-02-01,832.900024414,825.369995117,844.719970703,820.66998291,122.41749459963451
2014-01-31,828.609985352,832.58001709,853.520019531,827.109985352,122.0322612229386
2014-01-30,818.429992676,829.91998291,831.869995117,812.599975586,121.64803326962712
2014-01-29,826.020019531,819.030029297,830.5,799.059997559,121.26480865610644
2014-01-28,809.960021973,826.0,836.869995117,809.849975586,120.88258530198223
2014-01-27,774.020019531,812.510009766,832.5,766.979980469,120.50136113004916
2014-01-26,884.599975586,771.390014648,893.0,757.109985352,120.12113406629635
2014-01-25,853.679992676,885.280029297,897.020019531,844.859985352,119.7419020398991
2014-01-24,796.239990234,853.609985352,861.450012207,792.960021973,119.3636629832155
2014-01-23,822.429992676,797.070007324,822.429992676,783.58001709,118.98641483178402
2014-01-22,845.460021973,822.039978027,851.570007324,819.320007324,118.61015552432306
2014-01-21,867.210021973,845.590026855,870.150024414,837.359985352,118.23488300272373
2014-01-20,869.650024414,863.909973145,881.200012207,855.929992676,117.86059521204838
2014-01-19,871.390014648,870.200012207,886.390014648,853.869995117,117.48729010052821
2014-01-18,839.659973145,870.960021973,870.960021973,825.530029297,117.11496561955995
2014-01-17,816.070007324,840.0,841.489990234,816.070007324,116.74361972370052
2014-01-16,834.489990234,814.640014648,842.909973145,797.630004883,116.37325037066567
2014-01-15,860.289978027,835.630004883,866.159973145,835.630004883,116.00385552132755
2014-01-14,833.119995117,860.900024414,872.809997559,830.859985352,115.63543313970946
2014-01-13,843.16998291,833.270019531,855.690002441,825.659973145,115.26798119298542
2014-01-12,860.190002441,841.200012207,861.289978027,806.049987793,114.90149765147387
2014-01-11,919.599975586,863.219970703,928.520019531,851.16998291,114.5359804886364
2014-01-10,867.320007324,913.950012207,921.479980469,861.719970703,114.17142768107523
2014-01-09,846.690002441,868.479980469,871.190002441,822.599975586,113.8078372085271
2014-01-08,841.469970703,846.859985352,864.359985352,804.140014648,113.44520705386381
2014-01-07,795.989990234,842.719970703,870.679992676,776.179992676,113.08353520308685
2014-01-06,946.489990234,802.0,965.739990234,802.0,112.72281964532519
2014-01-05,936.049987793,953.289978027,1017.11999512,905.710021973,112.3630583728291
2014-01-04,858.549987793,933.530029297,952.400024414,854.520019531,112.00424938097338
2014-01-03,823.270019531,859.510009766,859.510009766,801.66998291,111.64639066824753
2014-01-02,802.849975586,818.719970703,834.150024414,789.119995117,111.28948023625627
2014-01-01,773.440002441,802.390014648,820.309997559,767.210021973,110.933516089717
2013-12-31,754.969970703,771.400024414,775.349975586,754.969970703,110.57849623645392
2013-12-30,760.320007324,754.010009766,760.58001709,738.16998291,110.22441868739554
2013-12-29,741.349975586,756.130004883,766.599975586,740.239990234,109.87128145657336
2013-12-28,728.049987793,745.049987793,748.609985352,714.440002441,109.51908256111754
2013-12-27,737.979980469,727.83001709,747.059997559,705.349975586,109.16782002125288
2013-12-26,763.280029297,735.070007324,777.510009766,713.599975586,108.81749186029901
2013-12-25,683.940002441,761.979980469,777.75,683.940002441,108.46809610466097
2013-12-24,666.309997559,682.210021973,682.700012207,649.479980469,108.11963078383391
2013-12-23,672.359985352,665.58001709,684.390014648,645.710021973,107.77209393039278
2013-12-22,613.059997559,673.409973145,680.909973145,611.039978027,107.42548357999527
2013-12-21,601.780029297,617.179992676,666.739990234,585.640014648,107.07979777137501
2013-12-20,619.900024414,605.659973145,654.270019531,579.16998291,106.73503454633658
2013-12-19,694.219970703,625.320007324,729.159973145,595.33001709,106.3911919497593
2013-12-18,519.059997559,691.960021973,707.229980469,502.890014648,106.04826802958617
2013-12-17,678.200012207,522.700012207,679.320007324,420.510009766,105.70626083682839
2013-12-16,706.369995117,682.119995117,754.83001709,630.880004883,105.36516842555439
2013-12-15,880.33001709,705.969970703,882.25,668.25,105.02498885289351
2013-12-14,875.289978027,876.119995117,886.159973145,825.0,104.68572017902764
2013-12-13,899.849975586,872.599975586,904.650024414,858.359985352,104.34736046719397
2013-12-12,874.979980469,892.58001709,941.789978027,860.049987793,104.00990778367323
2013-12-11,882.780029297,873.260009766,901.940002441,844.950012207,103.67336019779678
2013-12-10,989.070007324,878.479980469,1001.58001709,834.229980469,103.33771578193658
2013-12-09,892.320007324,988.510009766,997.229980469,892.320007324,103.00297261150274
2013-12-08,793.799987793,893.190002441,921.929992676,780.900024414,102.66912876494222
2013-12-07,697.309997559,795.869995117,802.510009766,670.880004883,102.33618232373627
2013-12-06,835.320007324,698.229980469,854.640014648,640.219970703,102.0041313723949
2013-12-05,1042.38000488,829.450012207,1042.38000488,829.450012207,101.67297399845523
2013-12-04,1152.72998047,1045.10998535,1154.35998535,897.109985352,101.34270829248011
2013-12-03,1077.57995605,1151.17004395,1156.11999512,1070.16003418,101.01333234804984
2013-12-02,1046.40002441,1078.2800293,1096.0,1011.21002197,100.6848442617649
2013-12-01,951.41998291,1043.32995605,1055.42004395,938.409973145,100.35724213323854
2013-11-30,1128.92004395,955.849975586,1133.07995605,801.820007324,100.03052406509624
2013-11-29,1129.36999512,1129.43005371,1156.14001465,1106.60998535,99.70468816297326
2013-11-28,1042.01000977,1131.9699707,1146.9699707,1000.64001465,99.37973253550737
2013-11-27,1003.38000488,1031.94995117,1077.56005859,962.16998291,99.0556552943399
2013-11-26,923.849975586,1001.96002197,1001.96002197,891.679992676,98.73245455411168
2013-11-25,805.729980469,928.099975586,928.539978027,800.799987793,98.4101284324583
2013-11-24,773.020019531,799.109985352,810.679992676,754.429992676,98.08867505000939
2013-11-23,795.630004883,774.25,807.359985352,722.869995117,97.7680925303839
2013-11-22,771.700012207,797.820007324,844.969970703,771.700012207,97.44837900018614
2013-11-21,724.070007324,771.440002441,780.849975586,668.130004883,97.12953258900666
2013-11-20,594.320007324,722.429992676,733.400024414,577.289978027,96.81155142941431
2013-11-19,577.979980469,590.83001709,599.650024414,448.450012207,96.49443365695636
2013-11-18,712.760009766,584.609985352,806.109985352,456.390014648,96.17817741015455
2013-11-17,496.579986572,703.559997559,703.780029297,494.940002441,95.86278083050196
2013-11-16,440.959991455,492.109985352,500.579986572,440.239990234,95.54824206245837
2013-11-15,417.279998779,440.220001221,450.260009766,415.570007324,95.23455925345026
2013-11-14,419.410003662,417.950012207,437.890014648,396.109985352,94.92173055386614
2013-11-13,406.410003662,420.200012207,425.899993896,395.190002441,94.6097541170535
2013-11-12,360.970001221,407.369995117,414.049987793,359.799987793,94.29862809931407
2013-11-11,343.059997559,360.329986572,362.809997559,342.799987793,93.98835065990546
2013-11-10,325.410003662,342.440002441,351.269989014,311.779998779,93.67891996103185
2013-11-09,348.820007324,326.619995117,350.700012207,277.239990234,93.37033416784634
2013-11-08,338.579986572,339.109985352,370.820007324,319.709991455,93.06259144844469
2013-11-07,297.850006104,338.109985352,338.660003662,296.929992676,92.75568997386242
2013-11-06,261.679992676,296.410003662,304.170013428,261.549987793,92.44962791807538
2013-11-05,244.779998779,262.5,263.0,244.779998779,92.14440345799066
